member_id,n_txns,first_txn,last_txn,days_since_last,active_span_days,lifetime_spend,avg_basket,points_balance,redemptions,channels_used,brands_used,main_brand,avg_gap_days,overdue_ratio,annualised_spend,tier,tier_rank,country,home_brand,email,flag_profile_conflicted,flag_shared_email
M35213,6,2022-05-25,2025-03-06,481,1016,308.71,51.45,710.0,0,3,1,PulseMart,203.2,2.37,110.9,Gold,3,AE,PulseMart,member35213@example.com,false,false
M35322,4,2024-04-02,2025-04-02,454,365,266.93,66.73,487.0,1,3,2,PulseHome,121.7,3.73,266.93,Platinum,4,GB,PulseHome,member35322@example.com,false,false
M35367,9,2023-01-17,2025-12-04,208,1052,409.0,45.44,942.0,0,3,1,PulseMart,131.5,1.58,141.91,Bronze,1,AE,PulseMart,member35367@example.com,false,false
M35645,7,2024-11-07,2026-02-05,145,455,461.31,65.9,989.0,1,3,1,PulseMart,75.8,1.91,370.06,Bronze,1,AE,PulseMart,member35645@example.com,false,false
M35809,4,2023-06-28,2025-01-18,528,570,294.56,73.64,468.0,2,2,2,PulseMart,190.0,2.78,188.62,Platinum,4,GB,PulseMart,member35809@example.com,false,false
M36291,4,2023-02-28,2025-03-13,474,744,225.13,56.28,394.0,0,3,1,PulseEats,248.0,1.91,110.45,Bronze,1,SG,PulseEats,member36291@example.com,false,false
M36825,4,2024-07-15,2025-07-27,338,377,211.34,52.84,423.0,0,2,1,PulseHome,125.7,2.69,204.61,Platinum,4,IN,PulseHome,member36825@example.com,false,false
M37190,5,2024-07-28,2025-10-29,244,458,192.05,38.41,324.0,1,3,2,PulseEats,114.5,2.13,153.05,Silver,2,IN,PulseEats,member37190@example.com,false,false
M37238,6,2023-06-12,2025-06-18,377,737,472.65,78.77,945.0,0,3,1,PulseHome,147.4,2.56,234.08,Gold,3,US,PulseHome,member37238@example.com,false,false
M38048,4,2022-11-20,2025-02-11,504,814,265.29,66.32,465.0,1,3,1,PulseHome,271.3,1.86,118.96,Silver,2,SG,PulseHome,member38048@example.com,false,false
M38510,4,2023-10-12,2025-01-28,518,474,259.85,64.96,472.0,1,2,2,PulseEats,158.0,3.28,200.1,Silver,2,SG,PulseEats,member38510@example.com,false,false
M38559,8,2022-09-09,2025-10-11,262,1128,589.19,73.65,1355.0,0,3,1,PulseMart,161.1,1.63,190.65,Bronze,1,IN,PulseMart,member38559@example.com,false,false
M39155,6,2022-11-24,2025-05-09,417,897,364.95,60.83,588.0,1,1,1,PulseEats,179.4,2.32,148.5,Bronze,1,US,PulseEats,member39155@example.com,false,false
M39242,5,2023-05-10,2025-07-03,362,785,343.95,68.79,572.0,1,2,2,PulseEats,196.3,1.84,159.93,Silver,2,IN,PulseEats,member39242@example.com,false,false
M39375,8,2024-07-29,2026-01-18,163,538,433.35,54.17,505.0,3,2,2,PulseEats,76.9,2.12,294.0,Bronze,1,IN,PulseEats,member39375@example.com,false,false
M39466,7,2022-09-04,2025-06-16,379,1016,504.87,72.12,930.0,1,3,2,PulseMart,169.3,2.24,181.38,Silver,2,US,PulseMart,member39466@example.com,false,false
M39614,6,2023-08-06,2025-08-30,304,755,374.15,62.36,825.0,0,3,2,PulseMart,151.0,2.01,180.88,Bronze,1,US,PulseMart,member39614@example.com,false,false
M39639,7,2023-02-15,2025-06-07,388,843,394.74,56.39,813.0,0,3,2,PulseMart,140.5,2.76,170.91,Bronze,1,US,PulseMart,member39639@example.com,false,false
M18825,5,2024-08-26,2025-12-15,197,476,1515.13,303.03,3030.0,0,2,1,PulseHome,119.0,1.66,1161.81,Bronze,1,US,PulseHome,member18825@example.com,false,false
M02580,6,2024-06-21,2025-10-19,254,485,1512.21,252.04,3024.0,0,3,1,PulseHome,97.0,2.62,1138.05,Gold,3,IN,PulseHome,member02580@example.com,false,false
M17058,5,2024-08-03,2025-09-15,288,408,1752.83,350.57,3068.0,0,2,1,PulseEats,102.0,2.82,1568.1,Bronze,1,US,PulseEats,member17058@example.com,false,false
M11297,6,2024-11-16,2025-11-28,214,377,1810.72,301.79,3622.0,0,3,1,PulseHome,75.4,2.84,1753.08,Bronze,1,US,PulseHome,member11297@example.com,false,false
M21277,4,2024-06-10,2025-09-10,293,457,1251.73,312.93,2879.0,0,3,1,PulseMart,152.3,1.92,999.74,Bronze,1,US,PulseMart,member21277@example.com,false,false
M39152,5,2024-12-01,2025-12-08,204,372,1293.61,258.72,2264.0,0,3,1,PulseEats,93.0,2.19,1269.27,Platinum,4,AE,PulseEats,member39152@example.com,false,false
M18677,4,2024-10-05,2025-11-17,225,408,1050.62,262.66,1839.0,0,2,1,PulseEats,136.0,1.65,939.89,Silver,2,US,PulseEats,member18677@example.com,false,false
M23413,6,2024-06-20,2025-11-29,213,527,1894.1,315.68,3789.0,0,3,1,PulseHome,105.4,2.02,1311.85,Bronze,1,GB,PulseHome,member23413@example.com,false,false
M00685,6,2024-06-12,2025-12-14,198,550,1734.66,289.11,3471.0,0,3,1,PulseHome,110.0,1.8,1151.18,Bronze,1,GB,PulseHome,member00685@example.com,false,false
M12799,6,2024-09-08,2025-10-12,261,399,1762.88,293.81,3085.0,0,3,1,PulseEats,79.8,3.27,1612.66,Bronze,1,US,PulseEats,member12799@example.com,false,false
M35493,5,2024-07-06,2025-10-16,257,467,1386.44,277.29,3189.0,0,2,1,PulseMart,116.8,2.2,1083.62,Bronze,1,IN,PulseMart,member35493@example.com,false,false
M12903,6,2024-06-12,2025-09-20,283,465,1937.11,322.85,4455.0,0,3,1,PulseMart,93.0,3.04,1520.53,Bronze,1,US,PulseMart,member12903@example.com,false,false
M13637,6,2024-06-20,2025-11-27,215,525,1528.68,254.78,2675.0,0,3,1,PulseEats,105.0,2.05,1062.8,Bronze,1,AE,PulseEats,member13637@example.com,false,false
M05049,6,2024-07-05,2025-11-20,222,503,1619.06,269.84,3724.0,0,3,1,PulseMart,100.6,2.21,1174.86,Bronze,1,SG,PulseMart,member05049@example.com,false,false
M04091,5,2024-08-29,2025-12-06,206,464,1701.19,340.24,2977.0,0,3,1,PulseEats,116.0,1.78,1338.22,Bronze,1,IN,PulseEats,member04091@example.com,false,false
M19093,4,2024-08-24,2025-08-28,306,369,957.97,239.49,1916.0,0,2,1,PulseHome,123.0,2.49,947.59,Gold,3,IN,PulseHome,member19093@example.com,false,false
M00970,7,2024-09-22,2025-12-27,185,461,621.44,88.78,1036.0,1,3,1,PulseEats,76.8,2.41,492.03,Platinum,4,IN,PulseEats,member00970@example.com,false,false
M00107,8,2022-02-26,2025-09-01,302,1283,839.67,104.96,1842.0,0,3,3,PulseMart,183.3,1.65,238.88,Silver,2,GB,PulseMart,member00107@example.com,false,false
M00324,4,2023-11-01,2025-02-10,505,467,231.29,57.82,523.0,0,2,2,PulseMart,155.7,3.24,180.77,Bronze,1,IN,PulseMart,member00324@example.com,false,false
M00620,6,2022-11-02,2025-07-29,336,1000,431.02,71.84,666.0,2,3,1,PulseEats,200.0,1.68,157.32,Gold,3,US,PulseEats,member00620@example.com,false,false
M01112,5,2023-03-18,2025-03-17,470,730,325.96,65.19,660.0,0,2,2,PulseHome,182.5,2.58,162.98,Bronze,1,US,PulseHome,member01112@example.com,false,false
M01133,7,2024-09-06,2025-12-27,185,477,578.84,82.69,817.0,2,3,2,PulseEats,79.5,2.33,442.93,Bronze,1,IN,PulseEats,member01133@example.com,false,false
M01385,7,2022-07-10,2025-04-20,436,1015,374.23,53.46,760.0,0,2,2,PulseHome,169.2,2.58,134.58,Gold,3,GB,PulseHome,member01385@example.com,false,false
M01770,6,2023-06-06,2025-10-13,260,860,299.5,49.92,689.0,0,3,1,PulseMart,172.0,1.51,127.11,Gold,3,IN,PulseMart,member01770@example.com,false,false
M01941,6,2023-02-09,2025-09-08,295,942,435.73,72.62,755.0,1,2,1,PulseHome,188.4,1.57,168.83,Silver,2,IN,PulseHome,member01941@example.com,false,false
M02077,4,2023-06-08,2025-02-16,499,619,284.09,71.02,654.0,0,2,1,PulseMart,206.3,2.42,167.52,Gold,3,IN,PulseMart,member02077@example.com,false,false
M02464,6,2023-05-15,2025-05-25,401,741,336.24,56.04,509.0,1,3,2,PulseHome,148.2,2.71,165.62,Bronze,1,IN,PulseHome,member02464@example.com,false,false
M02501,5,2022-06-22,2025-01-27,519,950,229.22,45.84,401.0,0,2,1,PulseEats,237.5,2.19,88.07,Bronze,1,IN,PulseEats,member02501@example.com,false,false
M03224,6,2022-11-14,2025-08-06,328,996,256.15,42.69,462.0,1,3,1,PulseHome,199.2,1.65,93.87,Bronze,1,US,PulseHome,member03224@example.com,false,false
M03472,7,2023-09-05,2025-07-26,339,690,363.72,51.96,704.0,1,3,2,PulseMart,115.0,2.95,192.4,Bronze,1,GB,PulseMart,member03472@example.com,false,false
M03533,5,2023-11-03,2025-04-09,447,523,199.42,39.88,146.0,3,3,1,PulseEats,130.8,3.42,139.17,Platinum,4,SG,PulseEats,member03533@example.com,false,false
M03641,5,2024-11-29,2026-01-17,164,414,423.73,84.75,631.0,2,3,2,PulseEats,103.5,1.58,373.58,Silver,2,US,PulseEats,member03641@example.com,false,false
M04117,5,2023-10-29,2025-07-02,363,612,284.26,56.85,216.0,2,3,1,PulseEats,153.0,2.37,169.53,Bronze,1,IN,PulseEats,member04117@example.com,false,false
M04907,4,2024-02-26,2025-03-12,475,380,177.64,44.41,261.0,1,2,1,PulseEats,126.7,3.75,170.63,Silver,2,US,PulseEats,member04907@example.com,false,false
M05022,7,2022-04-13,2025-08-24,310,1229,469.31,67.04,812.0,1,3,2,PulseHome,204.8,1.51,139.38,Bronze,1,SG,PulseHome,member05022@example.com,false,false
M05163,6,2024-10-23,2026-01-06,175,440,643.81,107.3,874.0,3,3,2,PulseHome,88.0,1.99,534.07,Gold,3,IN,PulseHome,member05163@example.com,false,false
M05190,5,2023-12-11,2025-05-02,424,508,317.92,63.58,511.0,1,3,1,PulseEats,127.0,3.34,228.43,Silver,2,SG,PulseEats,member05190@example.com,false,false
M05636,7,2024-04-09,2025-12-01,211,601,494.03,70.58,774.0,3,3,2,PulseMart,100.2,2.11,300.03,Bronze,1,US,PulseMart,member05636@example.com,false,false
M06462,4,2024-04-04,2025-06-22,373,444,308.87,77.22,548.0,2,2,3,PulseMart,148.0,2.52,253.91,Bronze,1,US,PulseMart,member06462@example.com,false,false
M06986,6,2023-01-09,2025-06-04,391,877,560.63,93.44,1078.0,0,2,2,PulseEats,175.4,2.23,233.33,Bronze,1,IN,PulseEats,member06986@example.com,false,false
M07129,5,2024-10-27,2025-12-20,192,419,270.63,54.13,472.0,1,3,3,PulseHome,104.8,1.83,235.75,Silver,2,IN,PulseHome,member07129@example.com,false,false
M07138,5,2022-09-15,2025-03-18,469,915,354.66,70.93,714.0,1,3,1,PulseMart,228.8,2.05,141.48,Gold,3,IN,PulseMart,member07138@example.com,false,false
M07169,7,2023-09-12,2025-08-07,327,695,589.98,84.28,1129.0,1,3,1,PulseHome,115.8,2.82,309.85,Silver,2,GB,PulseHome,member07169@example.com,false,false
M07295,5,2024-12-01,2026-01-06,175,401,213.82,42.76,412.0,1,2,2,PulseMart,100.3,1.75,194.62,Bronze,1,US,PulseMart,member07295@example.com,false,false
M07405,6,2022-02-14,2025-06-07,388,1209,264.21,44.04,366.0,1,2,2,PulseEats,241.8,1.6,79.77,Silver,2,US,PulseEats,member07405@example.com,false,false
M08445,6,2021-11-06,2025-02-10,505,1192,363.76,60.63,560.0,1,2,2,PulseEats,238.4,2.12,111.39,Bronze,1,IN,PulseEats,member08445@example.com,false,false
M08885,6,2024-04-06,2025-11-17,225,590,361.77,60.29,832.0,0,2,1,PulseMart,118.0,1.91,223.81,Silver,2,US,PulseMart,member08885@example.com,false,false
M09006,8,2022-11-20,2025-07-21,344,974,371.02,46.38,732.0,1,3,1,PulseMart,139.1,2.47,139.04,Bronze,1,IN,PulseMart,member09006@example.com,false,false
M09255,4,2023-09-07,2025-06-15,380,647,382.87,95.72,666.0,1,3,1,PulseHome,215.7,1.76,215.99,Bronze,1,US,PulseHome,member09255@example.com,false,false
M09733,4,2023-11-06,2025-06-14,381,586,375.53,93.88,713.0,1,3,1,PulseMart,195.3,1.95,233.91,Bronze,1,SG,PulseMart,member09733@example.com,false,false
M10307,4,2023-03-08,2025-04-03,453,757,230.18,57.55,529.0,0,2,1,PulseMart,252.3,1.8,110.99,Bronze,1,SG,PulseMart,member10307@example.com,false,false
M10346,5,2023-12-04,2025-06-26,369,570,525.33,105.07,819.0,1,3,1,PulseEats,142.5,2.59,336.4,Platinum,4,IN,PulseEats,member10346@example.com,false,false
M10405,4,2023-02-03,2025-04-30,426,817,216.34,54.09,432.0,0,2,1,PulseHome,272.3,1.56,96.65,Bronze,1,IN,PulseHome,member10405@example.com,false,false
M10545,5,2024-08-25,2025-10-18,255,419,283.06,56.61,566.0,0,3,1,PulseHome,104.8,2.43,246.58,Gold,3,AE,PulseHome,member10545@example.com,false,false
M10968,6,2023-10-24,2025-09-12,291,689,531.97,88.66,1158.0,0,2,2,PulseMart,137.8,2.11,281.81,Platinum,4,IN,PulseMart,member10968@example.com,false,false
M11129,6,2024-12-06,2025-12-08,204,367,288.17,48.03,576.0,0,3,1,PulseHome,73.4,2.78,286.6,Gold,3,AE,PulseHome,member11129@example.com,false,false
M11214,4,2023-06-25,2025-06-12,383,718,397.7,99.43,796.0,0,2,3,PulseMart,239.3,1.6,202.17,Bronze,1,AE,PulseMart,member11214@example.com,false,false
M11254,6,2023-07-07,2025-10-12,261,828,209.16,34.86,402.0,1,3,1,PulseMart,165.6,1.58,92.2,Bronze,1,GB,PulseMart,member11254@example.com,false,false
M11506,5,2024-08-10,2025-12-02,210,479,346.36,69.27,693.0,0,3,1,PulseHome,119.8,1.75,263.93,Gold,3,IN,PulseHome,member11506@example.com,false,false
M11551,6,2024-01-29,2025-06-29,366,517,333.56,55.59,383.0,2,3,1,PulseEats,103.4,3.54,235.49,Gold,3,US,PulseEats,member11551@example.com,false,false
M11989,7,2022-05-27,2025-04-06,450,1045,361.71,51.67,820.0,0,3,2,PulseMart,174.2,2.58,126.34,Bronze,1,SG,PulseMart,member11989@example.com,false,false
M12125,8,2022-05-07,2025-05-31,395,1120,458.61,57.33,855.0,1,2,1,PulseMart,160.0,2.47,149.46,Gold,3,IN,PulseMart,member12125@example.com,false,false
M12191,4,2023-10-05,2025-04-21,435,564,164.19,41.05,168.0,2,3,1,PulseMart,188.0,2.31,106.26,Silver,2,US,PulseMart,member12191@example.com,false,false
M12224,4,2024-02-25,2025-07-30,335,521,374.43,93.61,722.0,1,2,1,PulseMart,173.7,1.93,262.32,Platinum,4,IN,PulseMart,member12224@example.com,false,false
M12380,7,2021-08-10,2025-02-17,498,1287,485.36,69.34,633.0,3,3,1,PulseEats,214.5,2.32,137.65,Platinum,4,IN,PulseEats,member12380@example.com,false,false
M12582,6,2022-02-08,2025-06-02,393,1210,427.06,71.18,982.0,0,3,1,PulseMart,242.0,1.62,128.82,Gold,3,AE,PulseMart,member12582@example.com,false,false
M12818,5,2022-05-26,2025-01-27,519,977,368.82,73.76,584.0,1,2,1,PulseEats,244.3,2.12,137.79,Bronze,1,IN,PulseEats,member12818@example.com,false,false
M12849,8,2021-10-25,2025-03-16,471,1238,393.51,49.19,827.0,1,3,2,PulseMart,176.9,2.66,116.02,Bronze,1,IN,PulseMart,member12849@example.com,false,false
M13118,4,2023-11-28,2025-06-21,374,571,266.69,66.67,547.0,0,1,2,PulseMart,190.3,1.96,170.48,Silver,2,IN,PulseMart,member13118@example.com,false,false
M13443,9,2024-07-30,2026-03-07,115,585,477.08,53.01,875.0,0,3,3,PulseEats,73.1,1.57,297.67,Silver,2,IN,PulseEats,member13443@example.com,false,false
M13477,6,2023-04-30,2025-09-09,294,863,333.68,55.61,597.0,0,3,2,PulseEats,172.6,1.7,141.13,Gold,3,US,PulseEats,member13477@example.com,false,false
M13778,5,2022-06-01,2025-01-14,532,958,409.59,81.92,819.0,0,3,1,PulseHome,239.5,2.22,156.05,Platinum,4,SG,PulseHome,member13778@example.com,false,false
M13850,6,2023-08-13,2025-10-06,267,785,342.81,57.13,713.0,1,1,1,PulseMart,157.0,1.7,159.4,Silver,2,IN,PulseMart,member13850@example.com,false,false
M14006,6,2023-08-22,2025-10-04,269,774,542.94,90.49,1249.0,0,3,1,PulseMart,154.8,1.74,256.04,Silver,2,US,PulseMart,member14006@example.com,false,false
M14099,7,2023-03-19,2025-05-18,408,791,263.28,37.61,330.0,3,3,1,PulseHome,131.8,3.09,121.49,Bronze,1,IN,PulseHome,member14099@example.com,false,false
M14454,6,2023-09-03,2025-07-23,342,689,330.51,55.09,656.0,0,2,3,PulseHome,137.8,2.48,175.09,Silver,2,IN,PulseHome,member14454@example.com,false,false
M14601,6,2024-01-24,2025-07-31,334,554,360.46,60.08,829.0,0,2,1,PulseMart,110.8,3.01,237.49,Bronze,1,IN,PulseMart,member14601@example.com,false,false
M14751,7,2022-09-14,2025-09-03,300,1085,459.43,65.63,771.0,1,3,2,PulseEats,180.8,1.66,154.55,Bronze,1,AE,PulseEats,member14751@example.com,false,false
M15360,6,2023-05-18,2025-10-08,265,874,447.61,74.6,848.0,1,3,1,PulseHome,174.8,1.52,186.93,Gold,3,IN,PulseHome,member15360@example.com,false,false
M15710,4,2024-10-19,2025-10-24,249,370,221.61,55.4,460.0,0,3,2,PulseMart,123.3,2.02,218.62,Silver,2,AE,PulseMart,member15710@example.com,false,false
M15750,8,2021-08-28,2025-05-15,411,1356,549.99,68.75,960.0,2,3,3,PulseMart,193.7,2.12,148.04,Bronze,1,US,PulseMart,member15750@example.com,false,false
M16009,6,2023-12-10,2025-08-06,328,605,297.85,49.64,405.0,1,2,1,PulseEats,121.0,2.71,179.69,Silver,2,IN,PulseEats,member16009@example.com,false,false
M16171,4,2023-09-14,2025-03-16,471,549,338.77,84.69,558.0,1,3,1,PulseHome,183.0,2.57,225.23,Bronze,1,IN,PulseHome,member16171@example.com,false,false
M16340,5,2024-09-01,2025-10-10,263,404,189.65,37.93,329.0,1,3,1,PulseHome,101.0,2.6,171.34,Silver,2,US,PulseHome,member16340@example.com,false,false
M16896,4,2022-06-01,2025-01-15,531,959,158.41,39.6,317.0,0,3,1,PulseHome,319.7,1.66,60.29,Gold,3,IN,PulseHome,member16896@example.com,false,false
M16940,5,2023-07-07,2025-04-21,435,654,410.21,82.04,774.0,1,3,2,PulseHome,163.5,2.66,228.94,Silver,2,AE,PulseHome,member16940@example.com,false,false
M17178,5,2024-07-09,2025-07-23,342,379,238.14,47.63,337.0,2,2,1,PulseHome,94.8,3.61,229.34,Bronze,1,GB,PulseHome,member17178@example.com,false,false
M17191,10,2024-05-17,2025-11-22,220,554,688.6,68.86,1115.0,3,3,2,PulseEats,61.6,3.57,453.68,Bronze,1,IN,PulseEats,member17191@example.com,false,false
M17343,5,2024-08-23,2025-11-16,226,450,304.4,60.88,541.0,1,3,2,PulseEats,112.5,2.01,246.9,Bronze,1,US,PulseEats,member17343@example.com,false,false
M17429,7,2022-10-02,2025-09-08,295,1072,316.22,45.17,531.0,2,3,1,PulseHome,178.7,1.65,107.67,Bronze,1,IN,PulseHome,member17429@example.com,false,false
M17556,6,2024-11-29,2025-12-22,190,388,383.7,63.95,649.0,2,3,1,PulseHome,77.6,2.45,360.95,Silver,2,IN,PulseHome,member17556@example.com,false,false
M17636,4,2024-02-24,2025-08-20,314,543,238.09,59.52,476.0,0,3,1,PulseHome,181.0,1.73,160.04,Silver,2,AE,PulseHome,member17636@example.com,false,false
M17645,7,2022-04-22,2025-08-18,316,1214,466.76,66.68,1023.0,1,3,1,PulseMart,202.3,1.56,140.34,Silver,2,AE,PulseMart,member17645@example.com,false,false
M17926,6,2022-09-12,2025-04-11,445,942,672.76,112.13,848.0,3,3,2,PulseHome,188.4,2.36,260.68,Gold,3,IN,PulseHome,member17926@example.com,false,false
M17962,6,2023-03-22,2025-02-26,489,707,302.72,50.45,681.0,0,3,2,PulseMart,141.4,3.46,156.28,Silver,2,IN,PulseMart,member17962@example.com,false,false
M18240,5,2023-10-26,2025-08-29,305,673,322.16,64.43,691.0,1,2,1,PulseMart,168.3,1.81,174.72,Gold,3,AE,PulseMart,member18240@example.com,false,false
M18771,6,2024-05-27,2025-11-07,235,529,399.86,66.64,658.0,1,3,2,PulseEats,105.8,2.22,275.9,Gold,3,US,PulseEats,member18771@example.com,false,false
M18833,4,2023-11-19,2025-08-02,332,622,255.61,63.9,354.0,1,2,1,PulseEats,207.3,1.6,150.0,Silver,2,US,PulseEats,member18833@example.com,false,false
M18886,5,2024-02-22,2025-06-19,376,483,366.3,73.26,528.0,1,2,1,PulseEats,120.8,3.11,276.81,Gold,3,SG,PulseEats,member18886@example.com,false,false
M19013,4,2022-05-11,2025-01-23,523,988,219.04,54.76,393.0,1,2,2,PulseMart,329.3,1.59,80.92,Bronze,1,GB,PulseMart,member19013@example.com,false,false
M19088,5,2024-09-14,2025-11-07,235,419,356.79,71.36,613.0,1,3,2,PulseMart,104.8,2.24,310.81,Silver,2,AE,PulseMart,member19088@example.com,false,false
M19329,6,2021-10-10,2025-03-01,486,1238,708.26,118.04,1040.0,2,3,1,PulseEats,247.6,1.96,208.82,Gold,3,SG,PulseEats,member19329@example.com,false,false
M19465,6,2022-09-16,2025-05-24,402,981,213.08,35.51,372.0,1,3,1,PulseMart,196.2,2.05,79.28,Silver,2,IN,PulseMart,member19465@example.com,false,false
M19632,5,2022-10-22,2025-03-15,472,875,434.9,86.98,900.0,1,3,1,PulseMart,218.8,2.16,181.42,Silver,2,GB,PulseMart,member19632@example.com,false,false
M19974,5,2024-02-15,2025-10-15,258,608,290.63,58.13,571.0,0,3,2,PulseHome,152.0,1.7,174.47,Bronze,1,US,PulseHome,member19974@example.com,false,false
M19986,7,2023-12-06,2025-08-29,305,632,438.08,62.58,876.0,0,3,1,PulseHome,105.3,2.9,253.01,Bronze,1,IN,PulseHome,member19986@example.com,false,false
M20124,6,2022-07-29,2025-03-03,484,948,450.1,75.02,904.0,1,2,2,PulseMart,189.6,2.55,173.3,Gold,3,US,PulseMart,member20124@example.com,false,false
M20226,4,2023-08-21,2025-04-25,431,613,295.82,73.96,631.0,1,3,1,PulseMart,204.3,2.11,176.14,Platinum,4,US,PulseMart,member20226@example.com,false,false
M20356,5,2023-10-16,2025-02-25,490,498,171.06,34.21,368.0,0,3,2,PulseMart,124.5,3.94,125.38,Silver,2,US,PulseMart,member20356@example.com,false,false
M20377,4,2023-03-20,2025-05-06,420,778,151.6,37.9,288.0,0,2,2,PulseEats,259.3,1.62,71.12,Bronze,1,AE,PulseEats,member20377@example.com,false,false
M20883,7,2021-08-30,2025-02-03,512,1253,740.71,105.82,1416.0,1,3,2,PulseHome,208.8,2.45,215.77,Silver,2,US,PulseHome,member20883@example.com,false,false
M21981,6,2022-06-01,2025-01-22,524,966,438.2,73.03,777.0,1,2,1,PulseHome,193.2,2.71,165.57,Silver,2,IN,PulseHome,member21981@example.com,false,false
M22184,5,2023-02-14,2025-01-17,529,703,158.56,31.71,169.0,2,3,2,PulseEats,175.8,3.01,82.32,Silver,2,IN,PulseEats,member22184@example.com,false,false
M22409,6,2024-07-19,2025-10-13,260,451,758.79,126.47,1395.0,1,3,3,PulseHome,90.2,2.88,614.1,Bronze,1,SG,PulseHome,member22409@example.com,false,false
M22661,4,2024-02-18,2025-03-21,466,397,313.85,78.46,722.0,0,3,1,PulseMart,132.3,3.52,288.55,Platinum,4,US,PulseMart,member22661@example.com,false,false
M22688,6,2022-06-13,2025-05-17,409,1069,459.72,76.62,1057.0,0,3,1,PulseMart,213.8,1.91,156.97,Silver,2,GB,PulseMart,member22688@example.com,false,false
M22764,4,2023-08-30,2025-06-05,390,645,154.53,38.63,355.0,0,2,1,PulseMart,215.0,1.81,87.45,Gold,3,AE,PulseMart,member22764@example.com,false,false
M23029,5,2024-04-21,2025-10-22,251,549,532.29,106.46,865.0,1,2,1,PulseHome,137.3,1.83,353.89,Gold,3,SG,PulseHome,member23029@example.com,false,false
M23198,7,2023-12-19,2025-08-05,329,595,536.66,76.67,919.0,1,3,2,PulseEats,99.2,3.32,329.21,Gold,3,IN,PulseEats,member23198@example.com,false,false
M23284,7,2023-01-18,2025-04-08,448,811,466.63,66.66,1075.0,0,3,1,PulseMart,135.2,3.31,210.01,Bronze,1,US,PulseMart,member23284@example.com,false,false
M23755,5,2023-04-30,2025-03-15,472,685,723.68,144.74,1066.0,2,3,1,PulseEats,171.3,2.76,385.61,Gold,3,IN,PulseEats,member23755@example.com,false,false
M23920,4,2024-09-22,2025-10-20,253,393,259.18,64.8,595.0,0,3,1,PulseMart,131.0,1.93,240.71,Bronze,1,IN,PulseMart,member23920@example.com,false,false
M24220,9,2022-04-03,2025-10-27,246,1303,878.96,97.66,1239.0,2,3,1,PulseEats,162.9,1.51,246.22,Gold,3,GB,PulseEats,member24220@example.com,false,false
M24279,4,2024-01-18,2025-06-23,372,522,176.64,44.16,241.0,1,3,2,PulseHome,174.0,2.14,123.51,Platinum,4,US,PulseHome,member24279@example.com,false,false
M24289,5,2022-09-26,2025-06-12,383,990,294.28,58.86,469.0,1,3,2,PulseHome,247.5,1.55,108.5,Silver,2,SG,PulseHome,member24289@example.com,false,false
