member_id,email,first_name,last_name,join_date,tier,brand,status,country,birth_date
M32390,member32390@example.com,First32390,Last32390,2022-04-07,Bronze,PulseMart,active,IN,1990-12-02
M32391,member32391@example.com,First32391,Last32391,2024-08-23,Bronze,PulseMart,active,US,1976-05-01
M32392,member32392@example.com,First32392,Last32392,2021-06-25,Bronze,PulseEats,active,IN,1986-09-20
M32393,member32393@example.com,First32393,Last32393,2025-02-07,Gold,PulseHome,inactive,US,1989-04-13
M32394,member32394@example.com,First32394,Last32394,2022-12-12,Silver,PulseMart,active,US,2003-02-08
M32395,member32395@example.com,First32395,Last32395,2023-02-26,Bronze,PulseMart,inactive,AE,2001-02-06
M32396,member32396@example.com,First32396,Last32396,2025-04-10,Gold,PulseMart,active,US,1965-07-31
M32397,member32397@example.com,First32397,Last32397,2021-10-17,Bronze,PulseMart,inactive,GB,1986-08-17
M32398,member32398@example.com,First32398,Last32398,2025-10-26,Gold,PulseHome,inactive,IN,1968-01-22
M32399,member32399@example.com,First32399,Last32399,2021-11-10,Bronze,PulseMart,active,AE,1986-03-16
M32400,member32400@example.com,First32400,Last32400,2023-10-21,Bronze,PulseEats,active,AE,1986-07-19
M32401,member32401@example.com,First32401,Last32401,2025-01-23,Bronze,PulseHome,churned,IN,1978-02-06
M32402,member32402@example.com,First32402,Last32402,2024-11-28,Bronze,PulseHome,inactive,IN,1980-03-22
M32403,member32403@example.com,First32403,Last32403,2026-03-05,Gold,PulseMart,active,IN,1994-12-15
M32404,member32404@example.com,First32404,Last32404,2024-09-16,Platinum,PulseEats,active,IN,1974-08-05
M32405,member32405@example.com,First32405,Last32405,2023-02-21,Bronze,PulseHome,active,IN,1982-06-25
M32406,member32406@example.com,First32406,Last32406,2025-06-17,Silver,PulseMart,active,IN,1986-01-01
M32407,member32407@example.com,First32407,Last32407,2026-03-30,Bronze,PulseMart,active,GB,1978-09-08
M32408,member32408@example.com,First32408,Last32408,2021-06-19,Silver,PulseHome,active,US,2001-05-14
M32409,member32409@example.com,First32409,Last32409,2021-08-30,Bronze,PulseHome,active,US,2001-12-29
M32410,member32410@example.com,First32410,Last32410,2025-03-19,Silver,PulseMart,active,IN,1978-09-09
M32411,member32411@example.com,First32411,Last32411,2024-03-26,Silver,PulseHome,active,US,1998-03-11
M32412,member32412@example.com,First32412,Last32412,2022-03-24,Bronze,PulseEats,active,US,1984-10-12
M32413,member32413@example.com,First32413,Last32413,2022-03-23,Platinum,PulseHome,churned,AE,1971-10-10
M32414,member32414@example.com,First32414,Last32414,2022-02-05,Silver,PulseEats,active,IN,2002-05-06
M32415,member32415@example.com,First32415,Last32415,2021-03-08,Bronze,PulseMart,active,SG,1993-12-17
M32416,member32416@example.com,First32416,Last32416,2023-03-29,Bronze,PulseMart,active,IN,1991-02-20
M32417,member32417@example.com,First32417,Last32417,2025-11-23,Bronze,PulseEats,active,US,2000-06-10
M32418,member32418@example.com,First32418,Last32418,2022-12-10,Gold,PulseHome,active,IN,1987-07-07
M32419,member32419@example.com,First32419,Last32419,2024-08-19,Gold,PulseMart,active,IN,1978-08-02
M32420,member32420@example.com,First32420,Last32420,2023-02-11,Gold,PulseMart,active,IN,1978-08-11
M32421,member32421@example.com,First32421,Last32421,2022-01-06,Gold,PulseMart,active,SG,2006-12-09
M32422,member32422@example.com,First32422,Last32422,2025-06-15,Silver,PulseMart,active,IN,2005-11-06
M32423,member32423@example.com,First32423,Last32423,2024-07-27,Silver,PulseHome,active,US,2004-06-21
M32424,member32424@example.com,First32424,Last32424,2024-08-15,Gold,PulseEats,active,US,1984-02-01
M32425,member32425@example.com,First32425,Last32425,2023-04-07,Gold,PulseMart,active,AE,1993-02-03
M32426,member32426@example.com,First32426,Last32426,2025-02-22,Bronze,PulseHome,inactive,IN,2002-10-28
M32427,member32427@example.com,First32427,Last32427,2021-12-30,Bronze,PulseHome,inactive,AE,1995-05-23
M32428,member32428@example.com,First32428,Last32428,2025-03-06,Gold,PulseMart,active,US,1967-09-11
M32429,member32429@example.com,First32429,Last32429,2023-06-16,Silver,PulseEats,inactive,AE,1978-03-02
M32430,member32430@example.com,First32430,Last32430,2021-08-12,Gold,PulseMart,active,US,1967-02-03
M32431,member32431@example.com,First32431,Last32431,2022-08-16,Silver,PulseMart,active,US,1966-02-17
M32432,member32432@example.com,First32432,Last32432,2024-02-03,Bronze,PulseMart,active,AE,1970-11-26
M32433,member32433@example.com,First32433,Last32433,2021-08-07,Bronze,PulseEats,inactive,US,1971-07-17
M32434,member32434@example.com,First32434,Last32434,2025-01-26,Silver,PulseMart,active,IN,1988-09-01
M32435,member32435@example.com,First32435,Last32435,2025-05-17,Bronze,PulseHome,active,IN,2000-03-10
M32436,member32436@example.com,First32436,Last32436,2023-01-26,Bronze,PulseMart,active,US,1966-12-30
M32437,member32437@example.com,First32437,Last32437,2025-05-20,Gold,PulseEats,active,AE,1977-05-01
M32438,member32438@example.com,First32438,Last32438,2024-09-19,Silver,PulseMart,active,US,1989-01-25
M32439,member32439@example.com,First32439,Last32439,2025-06-14,Silver,PulseMart,churned,IN,1995-02-15
M32440,member32440@example.com,First32440,Last32440,2021-03-03,Silver,PulseHome,inactive,US,1987-06-18
M32441,member32441@example.com,First32441,Last32441,2022-09-15,Bronze,PulseMart,active,IN,1970-02-07
M32442,member32442@example.com,First32442,Last32442,2024-05-06,Bronze,PulseEats,active,GB,1979-01-28
M32443,member32443@example.com,First32443,Last32443,2023-09-16,Bronze,PulseEats,active,IN,1996-06-20
M32444,member32444@example.com,First32444,Last32444,2025-01-18,Bronze,PulseEats,churned,IN,1996-01-01
M32445,member32445@example.com,First32445,Last32445,2024-02-05,Gold,PulseMart,inactive,US,1991-07-19
M32446,member32446@example.com,First32446,Last32446,2024-02-26,Bronze,PulseHome,active,GB,1989-08-24
M32447,member32447@example.com,First32447,Last32447,2024-12-09,Silver,PulseHome,active,AE,1965-07-07
M32448,member32448@example.com,First32448,Last32448,2025-09-16,Gold,PulseMart,active,IN,1979-12-04
M32449,member32449@example.com,First32449,Last32449,2022-01-27,Bronze,PulseEats,active,US,1993-12-06
M32450,member32450@example.com,First32450,Last32450,2022-04-19,Gold,PulseEats,active,IN,1997-01-29
M32451,member32451@example.com,First32451,Last32451,2025-07-30,Gold,PulseMart,active,US,1997-06-27
M32452,member32452@example.com,First32452,Last32452,2024-02-12,Silver,PulseEats,churned,US,1994-07-31
M32453,member32453@example.com,First32453,Last32453,2024-07-03,Gold,PulseMart,active,IN,1976-02-09
M32454,member32454@example.com,First32454,Last32454,2023-12-02,Silver,PulseHome,active,IN,1997-09-29
M32455,member32455@example.com,First32455,Last32455,2023-06-01,Silver,PulseHome,churned,IN,1979-06-04
M32456,member32456@example.com,First32456,Last32456,2021-03-28,Gold,PulseEats,inactive,US,1992-08-22
M32457,member32457@example.com,First32457,Last32457,2021-05-11,Gold,PulseHome,active,IN,2004-05-28
M32458,member32458@example.com,First32458,Last32458,,Platinum,PulseEats,active,US,2005-06-26
M32459,member32459@example.com,First32459,Last32459,2021-03-11,Gold,PulseEats,active,US,1980-05-21
M32460,member32460@example.com,First32460,Last32460,2026-02-21,Gold,PulseMart,inactive,IN,1969-06-01
M32461,member32461@example.com,First32461,Last32461,2023-02-15,Silver,PulseHome,active,SG,1990-04-11
M32462,member32462@example.com,First32462,Last32462,2021-01-17,Silver,PulseEats,churned,AE,2001-05-02
M32463,member32463@example.com,First32463,Last32463,2024-04-23,Bronze,PulseMart,inactive,US,1979-10-07
M32464,member32464@example.com,First32464,Last32464,2024-05-26,Silver,PulseHome,active,US,1970-06-26
M32465,member32465@example.com,First32465,Last32465,2022-06-24,Silver,PulseMart,inactive,US,1999-03-28
M32466,member32466@example.com,First32466,Last32466,2021-08-02,Bronze,PulseEats,active,IN,1991-08-25
M32467,member32467@example.com,First32467,Last32467,2021-03-13,Bronze,PulseEats,active,IN,2000-10-11
M32468,member32468@example.com,First32468,Last32468,2025-07-10,Bronze,PulseEats,active,IN,2005-05-05
M32469,member32469@example.com,First32469,Last32469,2021-12-26,Gold,PulseHome,active,AE,1969-06-26
M32470,member32470@example.com,First32470,Last32470,2024-03-14,Silver,PulseMart,inactive,US,1995-05-12
M32471,member32471@example.com,First32471,Last32471,2023-03-06,Bronze,PulseHome,inactive,AE,1984-10-27
M32472,member32472@example.com,First32472,Last32472,2024-05-07,Bronze,PulseHome,active,US,1972-05-07
M32473,member32473@example.com,First32473,Last32473,2021-08-02,Silver,PulseEats,active,US,1973-06-11
M32474,member32474@example.com,First32474,Last32474,2022-03-31,Bronze,PulseMart,inactive,US,1993-12-05
M32475,member32475@example.com,First32475,Last32475,2023-05-03,Bronze,PulseHome,active,US,1993-03-24
M32476,member32476@example.com,First32476,Last32476,2024-04-06,Platinum,PulseMart,active,US,1976-03-20
M32477,member32477@example.com,First32477,Last32477,2024-01-19,Gold,PulseHome,active,IN,1970-07-28
M32478,member32478@example.com,First32478,Last32478,2023-10-05,Silver,PulseHome,inactive,GB,1981-11-20
M32479,member32479@example.com,First32479,Last32479,2022-07-06,Gold,PulseEats,inactive,GB,1993-05-22
M32480,member32480@example.com,First32480,Last32480,2025-08-18,Bronze,PulseEats,active,IN,1985-01-13
M32481,member32481@example.com,First32481,Last32481,2023-06-03,Bronze,PulseMart,active,IN,1973-06-04
M32482,member32482@example.com,First32482,Last32482,2021-03-08,Platinum,PulseHome,active,IN,1993-08-26
M32483,member32483@example.com,First32483,Last32483,2024-02-25,Bronze,PulseHome,churned,US,2002-05-03
M32484,member32484@example.com,First32484,Last32484,2025-03-22,Silver,PulseHome,churned,IN,1975-08-16
M32485,member32485@example.com,First32485,Last32485,2023-03-23,Bronze,PulseMart,active,US,1997-08-16
M32486,member32486@example.com,First32486,Last32486,2023-01-03,Gold,PulseEats,inactive,GB,2000-03-02
M32487,member32487@example.com,First32487,Last32487,2024-03-07,Gold,PulseMart,active,US,1982-07-25
M32488,member32488@example.com,First32488,Last32488,2024-04-21,Gold,PulseHome,active,IN,1997-12-08
M32489,member32489@example.com,First32489,Last32489,2023-12-27,Gold,PulseMart,active,AE,1998-09-03
M32490,member32490@example.com,First32490,Last32490,2021-07-14,Platinum,PulseHome,active,IN,1979-10-23
M32491,member32491@example.com,First32491,Last32491,2024-01-02,Silver,PulseHome,inactive,IN,2000-07-17
M32492,member32492@example.com,First32492,Last32492,2026-03-15,Silver,PulseMart,inactive,IN,1985-06-27
M32493,member32493@example.com,First32493,Last32493,2024-02-08,Platinum,PulseHome,active,IN,1965-12-21
M32494,member32494@example.com,First32494,Last32494,2021-07-01,Gold,PulseMart,active,US,1996-05-16
M32495,member32495@example.com,First32495,Last32495,2023-09-17,Bronze,PulseMart,churned,US,1974-08-14
M32496,member32496@example.com,First32496,Last32496,2026-03-09,Gold,PulseHome,active,GB,1992-10-24
M32497,member32497@example.com,First32497,Last32497,2023-04-30,Silver,PulseEats,active,US,1989-06-24
M32498,member32498@example.com,First32498,Last32498,2025-03-05,Bronze,PulseEats,active,IN,1974-04-02
M32499,member32499@example.com,First32499,Last32499,2025-09-03,Bronze,PulseEats,active,GB,1982-10-02
M32500,member32500@example.com,First32500,Last32500,,Silver,PulseHome,active,IN,2004-12-29
M32501,member32501@example.com,First32501,Last32501,2025-03-10,Platinum,PulseEats,inactive,IN,1967-11-22
M32502,member32502@example.com,First32502,Last32502,2024-10-15,Platinum,PulseMart,active,US,1983-05-30
M32503,member32503@example.com,First32503,Last32503,2021-07-17,Platinum,PulseHome,active,IN,1988-06-25
M32504,member32504@example.com,First32504,Last32504,2022-07-14,Platinum,PulseMart,inactive,AE,2005-06-02
M32505,member32505@example.com,First32505,Last32505,2021-08-26,Silver,PulseHome,churned,IN,1983-12-11
M32506,member32506@example.com,First32506,Last32506,2022-08-25,Gold,PulseMart,active,US,2001-07-17
M32507,member32507@example.com,First32507,Last32507,2022-10-14,Silver,PulseEats,active,US,1982-09-26
M32508,member32508@example.com,First32508,Last32508,2022-08-08,Gold,PulseHome,active,IN,1981-08-04
M32509,member32509@example.com,First32509,Last32509,2024-06-20,Bronze,PulseHome,active,IN,1974-08-30
M32510,member32510@example.com,First32510,Last32510,2025-02-16,Bronze,PulseMart,inactive,IN,1976-07-23
M32511,member32511@example.com,First32511,Last32511,2025-03-14,Gold,PulseMart,active,US,2005-06-18
M32512,member32512@example.com,First32512,Last32512,2024-12-20,Silver,PulseEats,active,GB,1991-04-28
M32513,member32513@example.com,First32513,Last32513,2024-03-13,Gold,PulseEats,churned,US,1994-05-28
M32514,member32514@example.com,First32514,Last32514,2025-07-27,Bronze,PulseEats,inactive,AE,1980-05-12
M32515,member32515@example.com,First32515,Last32515,2025-09-28,Platinum,PulseEats,inactive,US,1982-09-17
M32516,member32516@example.com,First32516,Last32516,2021-10-03,Platinum,PulseEats,active,IN,1988-08-03
M32517,member32517@example.com,First32517,Last32517,2023-08-17,Gold,PulseHome,active,AE,1997-03-19
M32518,member32518@example.com,First32518,Last32518,2025-03-16,Gold,PulseEats,active,SG,2005-09-12
M32519,member32519@example.com,First32519,Last32519,2024-04-06,Silver,PulseMart,active,IN,1988-10-02
M32520,member32520@example.com,First32520,Last32520,2025-07-16,Silver,PulseHome,inactive,SG,1993-08-03
M32521,member32521@example.com,First32521,Last32521,2023-01-11,Bronze,PulseHome,active,AE,1988-05-24
M32522,member32522@example.com,First32522,Last32522,2022-12-04,Bronze,PulseMart,active,US,1994-08-13
M32523,member32523@example.com,First32523,Last32523,2022-10-07,Bronze,PulseMart,inactive,IN,1987-10-18
M32524,member32524@example.com,First32524,Last32524,2021-01-05,Bronze,PulseEats,active,IN,1973-12-01
M32525,member32525@example.com,First32525,Last32525,2022-04-10,Platinum,PulseHome,active,IN,1976-05-01
M32526,member32526@example.com,First32526,Last32526,2023-11-13,Bronze,PulseEats,active,GB,1977-03-31
M32527,member32527@example.com,First32527,Last32527,2022-10-26,Gold,PulseEats,active,IN,1977-02-16
M32528,member32528@example.com,First32528,Last32528,2022-11-24,Gold,PulseMart,active,IN,1992-08-10
M32529,member32529@example.com,First32529,Last32529,2023-01-29,Bronze,PulseMart,active,IN,1974-01-15
M32530,member32530@example.com,First32530,Last32530,2024-02-09,Bronze,PulseMart,active,AE,1982-08-01
M32531,member32531@example.com,First32531,Last32531,2025-11-09,Bronze,PulseEats,churned,US,1967-01-28
M32532,member32532@example.com,First32532,Last32532,2025-03-29,Bronze,PulseMart,churned,IN,1988-08-31
M32533,member32533@example.com,First32533,Last32533,2021-10-13,Bronze,PulseMart,active,US,1994-12-29
M32534,member32534@example.com,First32534,Last32534,2025-07-15,Platinum,PulseHome,churned,US,1969-11-19
M32535,member32535@example.com,First32535,Last32535,2024-02-22,Bronze,PulseMart,active,AE,1979-12-20
M32536,member32536@example.com,First32536,Last32536,2025-05-22,Bronze,PulseHome,inactive,IN,1967-06-25
M32537,member32537@example.com,First32537,Last32537,2024-12-28,Silver,PulseMart,inactive,US,1966-10-09
M32538,member32538@example.com,First32538,Last32538,2024-06-07,Bronze,PulseMart,active,SG,1977-10-13
M32539,member32539@example.com,First32539,Last32539,2025-03-30,Silver,PulseEats,churned,IN,1993-09-10
M32540,member32540@example.com,First32540,Last32540,2022-04-15,Silver,PulseEats,active,US,1972-10-24
M32541,member32541@example.com,First32541,Last32541,2022-06-14,Silver,PulseMart,active,US,1986-06-02
M32542,member32542@example.com,First32542,Last32542,2024-05-05,Platinum,PulseHome,active,GB,1969-03-03
M32543,member32543@example.com,First32543,Last32543,2023-04-14,Platinum,PulseHome,inactive,US,1969-10-06
M32544,member32544@example.com,First32544,Last32544,2022-11-28,Bronze,PulseHome,active,US,1980-07-01
M32545,member32545@example.com,First32545,Last32545,2025-01-27,Gold,PulseHome,inactive,IN,1993-10-12
M32546,member32546@example.com,First32546,Last32546,2021-10-30,Platinum,PulseMart,churned,IN,1976-03-05
M32547,member32547@example.com,First32547,Last32547,2026-03-22,Silver,PulseEats,churned,IN,1970-01-03
M32548,member32548@example.com,First32548,Last32548,2023-02-22,Gold,PulseMart,inactive,IN,1995-01-05
M32549,member32549@example.com,First32549,Last32549,2025-08-15,Bronze,PulseMart,active,GB,1986-03-11
M32550,member32550@example.com,First32550,Last32550,2021-01-02,Bronze,PulseEats,active,US,1985-10-15
M32551,member32551@example.com,First32551,Last32551,2021-04-05,Gold,PulseEats,active,SG,2002-02-04
M32552,member32552@example.com,First32552,Last32552,2023-02-09,Platinum,PulseEats,active,US,1999-06-23
M32553,member32553@example.com,First32553,Last32553,2023-04-28,Bronze,PulseHome,active,IN,1982-12-14
M32554,member32554@example.com,First32554,Last32554,2025-08-18,Silver,PulseHome,active,US,2005-03-14
M32555,member32555@example.com,First32555,Last32555,2022-10-10,Platinum,PulseHome,churned,AE,1995-12-19
M32556,member32556@example.com,First32556,Last32556,2025-02-08,Bronze,PulseMart,active,IN,1974-09-13
M32557,member32557@example.com,First32557,Last32557,2021-07-30,Bronze,PulseHome,inactive,GB,1983-07-02
M32558,member32558@example.com,First32558,Last32558,2023-06-25,Bronze,PulseMart,active,IN,2004-05-26
M32559,member32559@example.com,First32559,Last32559,2021-05-20,Bronze,PulseHome,active,US,1990-10-06
M32560,member32560@example.com,First32560,Last32560,2022-11-25,Bronze,PulseEats,active,IN,2003-06-14
